"","title","authors","year","src","id","keywords","abstract"
"237","Learning Outcomes: Comparing Student Perceptions of Skill Level and Importance","C. R. Duke",2002,"Journal of Marketing Education","5133656b-c344-314f-9fcd-32041db6d750",NA,"As an example of the assessment of learning outcomes, student perceptions were obtained for learning outcome importance as well as their own abilities to perform learning outcome skills. Development of outcomes involved multiple stakeholder groups and extensive reviews. Rankings were developed for highest importance and highest skill level as a way to evaluate outcomes needing emphasis. A simple priority index demonstrated one technique of allocating resources in program changes. In this example, highest priorities converged around issues of interpersonal, leadership, global economy, and interacting in the business environment. Extensive comparisons were made between class level as well as between marketing majors and other business disciplines. Although lists of outcomes, student perception ratings, and priorities will vary among institutions, this example indicated a beginning point for rating criteria."
"238","Teaching Marketing Through a Micro-Economy in Virtual Reality","E. Drake-Bridges a. Strelzoff T. Sulbaran",2011,"Journal of Marketing Education","32f39a6a-fc89-35cb-8d23-48efd1374912","a primary goal of business curriculum is to for the professional workforce including the development learning environments learning strategies prepare students second life simulations teaching virtual reality","Teaching retailing principles to students is a challenge because although real-world wholesale and retail decision making very heavily depends on dynamic conditions, classroom exercises are limited to abstract discussions and role-playing. This article describes two interlocking class projects taught using the virtual reality of secondlife.com, which allowed students to use their recently gained skills in wholesaling and retailing. The exercises provided students with unique educational experiences without the need of “bricks and mortar” product development, wholesale, or retail spaces. This spurred students’ creativity and entrepreneurship. Students described the simulations as “fun” and “interesting.” Students also reported a greater depth of learning as a result of participating in the virtual simulation. This article describes the interdisciplinary team efforts to develop educational experiences for students. It also uses previous research in virtual reality implementation for classroom use to provide a framework for assessing the credibility of the set of assignments. (PsycINFO Database Record (c) 2012 APA, all rights reserved) (journal abstract)"
"239","Using the Diary Method to Deal With Social Loafers on the Group Project: Its Effects on Peer Evaluations, Group Behavior, and Attitudes","C. J. Dommeyer",2007,"Journal of Marketing Education","de3da976-d92a-3734-9bcb-97ea5c8107c3","diary free rider loafer peer evaluation","This article reports on the use of group and individual diaries to control social loafing on the group project. Although both forms of the diary were designed to prevent social loafing, neither appeared to do so. An unexpected result of the indi- vidual diaries is that they appeared to make the majority of the class, namely the nonloafers, more aware of and less tolerant of their loafing partners. Consequently, firings of group members were most likely to occur when individual diaries were used. This article shows how the diary method affects peer evaluations and group behavior, investigates the convergent validity of the individual diary, and summarizes students attitudes toward the diary method."
"240","A Gap Analysis Approach to Marketing Curriculum Assessment: A Study of Skills and Knowledge","R. Davis S. Misra S. van Auken",2002,"Journal of Marketing Education","13d13a27-f81d-3370-844e-d4dc3e0bff05",NA,"The need for continuous improvement in a marketing curricu- lum requires periodic outcomes assessments. Part of the pro- cess includes a monitoring of the relevance of a marketing curriculum to a graduate’s work environment. This article describes a process for conducting an outcomes assessment and the results of an actual alumni assessment encompassing skill and knowledge areas. Specifically, a gap analysis approach was employed in which the importance of key skill and knowledge areas to one’s current employment were con- trasted with perceptions of their own academic preparation in these areas. Our results indicate that marketing alumni perceive that they are underprepared in skills and over- prepared in designated knowledge areas. The implications of the findings are discussed as well as the utility of the gap anal- ysis in outcomes assessment."
"241","Further Thoughts on the Marketing Trifid: The Case of Marketing Orientation","S. Dibb P. Stern",2000,"Journal of Marketing Education","8fc607d6-4c43-3339-b5d0-2d3cb0352bae",NA,"Marketing instructors are faced with an array of subject material from a wide variety of sources. These sources can be broadly grouped into three spheres of influence: the researcher, the teacher, and the practitioner. These three influences are considered as elements along two dimensions, contribution and conduct. The problems faced by instructors as they attempt to present a balanced view of a specific topic in class are explored. This marketing trifid, as it has been termed, is illustrated using the concept of marketing orientation and is equally applicable to other theoretical concepts."
"242","Narrowing Skill Development Gaps in Marketing and MBA Programs: The Role of Innovative Technologies for Distance Learning","S. G. Dacko",2001,"Journal of Marketing Education","f708b1cc-6c35-3a43-bb4f-df35386ab5d5",NA,"Increasingly, universities are offering a marketing education to a diverse, international student population through formats including both full-time and distance-learning MBA programs. At the same time, universities are increasing their reliance on technology innovations that enhance students' global learning experience. Ultimately, a key measure of success of such programs and technological approaches is the extent that participant needs for business skill development are being met. This article proposes that the role of technological innovation in facilitating or hindering business skill development in a distance-learning MBA program can be better understood by understanding: 1. how and why student needs for marketing and business skill development can differ within and across MBA programs and 2. how technological innovations can contribute to - or potentially limit - the development of specific skills desired by marketing and business students"
"243","Student Ratings and Evaluation in Undergraduate Business Law Courses: A Modest Correlative Study","Lucien J. Dhooge Cynthia F. Eakin",2007,"Journal of Legal Studies Education","7a17fd14-2fab-3beb-972c-e02f04edaba3",NA,NA
"244","Enriching Our Understanding of Student Team Effectiveness","Dawn R. Deeter-Schmelz Karen Norman Kennedy Rosemary P. Ramsey",2002,"Journal of Marketing Education","30ec4907-12ca-3919-a278-c630ae51f300",NA,"Asteam projectsbecome ever more common in businessand in the marketing classroom, an increased understanding of factors contributing to team effectiveness is necessary for instructors to assist students in realizing the potential benefits of thispeda gogical tool. Drawing from a wide base of literature on team research, the authors develop an input-process- output model of team effectiveness. Using data from 85 teams from marketing classes, this model was tested. Results support the positive and direct role of cohesion as an input variable on the process variable of teamwork. Additional relationshipsar e explored, and the implicationsof the research findings are discussed with practical suggestions for the marketing classroom."
"245","Relating Pedagogical Preference of Marketing Seniors and Alumni to Attitude toward the Major","R. Davis S. Misra S. van Auken",2000,"Journal of Marketing Education","01ebc720-fd6e-312f-8437-b062f863501e",NA,"Learning styles of marketing students have changed over the years. Changes have also occurred in emphases placed by the American Assembly of Collegiate Schools of Business, uni- versities, schools, and departments on meeting student learn- ing needs. This study measures the pedagogical preferences of marketing seniors and alumni and relates them to a global attitude toward the marketing major. This approach may be used in any marketing program as a potential attitudinal enhancementmechanism, since key pedagogies can be identi- fied. In turn, the motivation and learning potential of pedagogies can be evaluated. Results indicate an association between in-class activities and overall attitude toward the marketing major. Higher"
"246","Mobile App Development to Increase Student Engagement and Problem Solving Skills","Sonal Dekhane Xin Xu Mai Yin Tsoi",2013,"Journal of Information Systems Education","8c836034-85cc-3505-bcdd-302dd47302a8","creative problem solving critical thinking general education mobile computing","This paper describes a project designed to promote problem solving and critical thinking skills in a general education, computing course at an open access institution. A visual programming tool, GameSalad, was used to enable students to create educational apps for mobile platforms. The students worked on a game development project for the entire semester, incorporating various skills learned throughout the semester. Pre and post quiz analysis showed a significant improvement in students’ ability to design comprehensive solutions to a given problem. Survey results also showed increased student engagement, high interest in computing and a “better” understanding of information technology."
"247","Be a Good Teacher and Be Seen as a Good Teacher","S. Desai E. Damewood R. Jones",2001,"Journal of Marketing Education","a2a20386-e3df-3779-91a8-40989c0f8ac7",NA,NA
"248","of Student Evaluation Data","Sara Dolnicar Bettina Grün",2009,"Journal of Marketing Education","aff81184-a08f-3914-9486-79f8cbdb9623","answer format likert-type scale ordinal response style satisfaction student evaluations survey",NA
"249","Using Innovative Technology to Develop Sustainable Assessment Practices in Marketing Education","J. C. W. Debuse M. Lawley",2011,"Journal of Marketing Education","ae0caea4-e4ac-3ff6-840f-c3719936ca2c","action research assessment assessment software computer-based marking feedback function of mar- keting educators learning is a core sustainability the assessment of student the key focus of traditionally"," Timely, constructive feedback on assessment is critically important to students and yet is increasingly difficult for time-poor academics to consistently provide. Marketing educators also face pressure to incorporate sustainability into both the curriculum and practices such as assessment. This article outlines the development of an innovative computer-based marking tool, SuperMarkIt (SMI), which promotes sustainability. Using an action research method, this article reports the results of the sixth cycle of review and improvement with data gathered from both educators and students. Results support the improvements in sustainability achieved by using SMI. Educationally, students report improved feedback quality in areas such as timeliness, legibility, constructiveness, personalization, and detail. Economically, academics report major increases in feedback quantity, and students report reductions in time and cost. Environmentally... "
"250","Call for Papers: Marketing Educator's Association. Submission Deadline: October 31, 2008","Submission Deadline",2008,"Journal of Marketing Education","a37f8025-0a2e-3173-9971-bdbb3e04eac5",NA,NA
"251","Can Australian Universities Take Measures to Increase the Lecture Attendance of Marketing Students?","S. Dolnicar S. Kaiser K. Matus W. Vialle",2009,"Journal of Marketing Education","759efdca-26ab-3ea8-8424-58836d563642","a priori market segmentation australia lecture attendance","Lectures are a central element of traditional university learning, but Australian lecturers increasingly face very low levels of lecture attendance. A significant amount of research exists that investigates the drivers of lecture attendance. However, those studies typically study single factors in an isolated manner, thus overestimating the importance of individual factors. This study contributes to the understanding of lecture attendance (and nonattendance) by including a range of factors that potentially affect lecture attendance simultaneously, thus accounting for possible interactions between factors and identifying the key drivers of lecture attendance. The study uses a survey among all students of an Australian university to compute a regression model with the probability of lecture attendance as the dependent variable. Results indicate that only four of the factors previously investigated are significant for marketing students (i.e., the difficulty of the subject, the quality of the lecture as perceived by the student, the quality of the student as indicated by his or her average mark, and the format of the lecture), which leaves little opportunity for Australian universities to improve attendance with simple measures. Instead, the data suggest that universities need to improve the quality of lectures to achieve better attendance levels."
"252","Balancing Work With Study: Impact on Marketing Students' Experience of Group Work","S. D'Alessandro S. Volet",2012,"Journal of Marketing Education","4a717957-c6a0-3c0f-a363-15b555339673","group learning group projects introduction and context number of financial pressures students face an increasing study balance that work","Approximately 57% of students in the United States work while attending college. For most of these students (81%), this is more than 20 hours a week. There has been shown to be a negative relationship between hours worked and academic achievement in studies in the United States as well as the United Kingdom and Australia. There is, however, no research to the authorsâ€™ knowledge as to how the number of working hours affects student learning in groups, and whether students in groups with varying work patterns report better learning outcomes in groups where student working hours are similar. This study reports that overall, greater working hours decrease studentsâ€™ perceptions of the value and their experience of group work, and this occurs more with second- and third-year students. It also reveals that students studying in groups where there is a large proportion of students working more than 2 days a week displayed significantly more negative appraisals of their experience at the end of a project than their peers in groups where few students were working."
"253","Student-Operated Internet Businesses: True Experiential Learning in Entrepreneurship and Retail Management","S. P. Daly",2001,"Journal of Marketing Education","3cd87a18-b755-3d35-a7a7-84ca53ed3959",NA,"Using the Internet, students can create and carry through to completion their own business plans, from product development to marketing and promotions to operations. As measured by student satisfaction and content analysis of student reflection papers, this new technique is an effective way to study real-world entrepreneurship and retail management, especially in terms of developing Internet skills. Side benefits include increased fund-raising and membership for student organizations, increased community interaction, and free publicity for the host institution. The article provides observations and recommendations concerning the successful operation of student-operated Internet businesses."
"254","Educational Blogging","Stephen Downes",2004,"Journal of Marketing Education","d73e652b-9627-382a-a91d-c17aeb71ff1d","and blogs experiential learning globalization has undergone in marketing education n recent decades particularly driven by advances revolutionary changes soft skills development technology and information systems technology integration the world of business","Discusses the use of weblogs in education. Definition of weblogs according Theresa Ross Embrey; List of weblogs that are useful as sources of professional information for teachers and teacher-librarians; Use of weblogs to promote literacy in the classroom."
"255","An Empirical Examination of the Composition of Vocational Interest in Business Colleges: MIS vs. Other Majors","James Downey",2011,"Journal of Information Systems Education","8a36a092-1bf3-3870-81fb-495fc769e5b0","BUSINESS schools COLLEGE majors COMPUTER science Careers Computing majors MANAGEMENT information systems METHODOLOGY SAMPLING (Statistics) STUDY & teaching (Higher) Student expectations Student perceptions VOCATIONAL guidance VOCATIONAL interests","Given the diminishing number of Management Information Systems (MIS) majors, an understanding of the factors which influence student choice of major is crucial. It has been noted in many previous studies that interest in a major and career significantly influences the student's choice of college major; indeed, in most studies, it is the strongest influence. Yet extant studies treat interest as a one-dimensional construct; in fact, interest is multi-dimensional, that is, it is comprised of many factors. This study examines the construct of interest and in particular the factors which contribute to vocational interest among business college majors. Using a sample of 452, it compares and contrasts the significant influences on vocational interest among two groups: MIS majors and non-MIS business majors. Findings indicate both similarities and differences between the two groups, leading to constructive recommendations for increasing interest in MIS with the intention of increasing the number of majors. [ABSTRACT FROM AUTHOR]; Copyright of Journal of Information Systems Education is the property of Journal of Information Systems Education and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright holder's express written permission. However, users may print, download, or email articles for individual use. This abstract may be abridged. No warranty is given about the accuracy of the copy. Users should refer to the original published version of the material for the full abstract. (Copyright applies to all Abstracts.)"
"256","Explaining the Appeal of Sales Careers: A Comparison of Black and White College Students","S. DelVecchio E. D. Honeycutt",2002,"Journal of Marketing Education","44d98c62-2a34-3285-afd6-0ebc993e33f6",NA,"As firms attempt to broaden the racial diversity of their corporatesales force through recruiting activities, the perceptionsof sales careers held by college recruits is an important issue.Although both black and white college students rate salescareers as being less appealing, previous research suggeststhat students differ in how they reach this conclusion. Thepurpose of this investigation, therefore, is to examine thebasis for the low appeal ratings normally ascribed to salescareers by black and white college students. The findings ofthis study suggest that black and white students attach a similarimportance to the job attributes of starting salary, autonomy,and education when rating sales career options. Thesefindings imply that educational efforts aimed at improving theperceptions of the salary and autonomy levels offered by acareer in sales can be equally effective for both racial minorityand majority students"
"257","A Need to Revamp Textbook Presentations of Price Elasticity","J. R. Dickinson",2002,"Journal of Marketing Education","9b0ee97a-7fe2-3895-b7e9-d936f40dd00e",NA,NA
"258","Uniting Active and Deep Learning to Teach Problem-Solving Skills: Strategic Tools and the Learning Spiral","N. Diamond S. K. Koernig Z. Iqbal",2008,"Journal of Marketing Education","d2e78fc9-0cef-3b7d-8464-ca2ab9c9c9e8","active learning application deep learning in courses like principles long on concepts and marketing education ndergraduate marketing education is of marketing and consumer often described as problem-solving skills quantitative tools theory and short on","This article describes an innovative strategic tools course designed to enhance the problem-solving skills of marketing majors. The course serves as a means of preparing students to capitalize on opportunities afforded by a case-based capstone course and to better meet the needs and expectations of prospective employers. The course format utilizes active and deep learning to provide students with the ability to identify a marketing problem, select and use a strategic marketing tool or set of tools appropriate to its solution, collect and analyze relevant data, and make concrete data-based recommendations. Knowledge of the problem identification-to-recommendation process is enhanced via a ""learning spiral,"" which requires students to apply additional tools in different contexts, thus increasing their breadth and depth of understanding. The authors describe in detail two of the strategic tools that comprise course content (perceptual mapping and conjoint analysis). Finally, the article discusses the rewards and challenges that can be anticipated by those teaching the course."
"259","Piracy Among Undergraduate and Graduate Students: Influences on Unauthorized Book Copies","P. Dionisio C. Leal H. Pereira M. F. Salgueiro",2013,"Journal of Marketing Education","161c0cbc-0350-327b-893f-4bc3327376f0","illegal behavior or black markets portugal poses a significant threat products distributed by informal the phenomenon of piracy to the profitabil- unauthorized copies undergraduate education",NA
"260","Together We Innovate: Cross-Cultural Teamwork Through Virtual Platforms","R. Duus M. Cooray",2014,"Journal of Marketing Education","bd2753a5-5957-3104-aa8b-aa7a12c62240","cross-cultural collaboration employability innovation in marketing teamwork virtual platforms",NA
"261","Teaching Law and Theory Through Context: Contract Clauses in Legal Studies Education","Larry a. DiMatteo T. Leigh Anenson",2007,"Journal of Legal Studies Education","bca067c5-5083-3508-9bbf-fc0c96d16e7c",NA,NA
"262","A New Strategy for Dealing With Social Loafers on the Group Project: The Segment Manager Method","C. J. Dommeyer",2012,"Journal of Marketing Education","55af652f-f1e1-3ca6-bef7-2b05777f3f7a","2008 aggarwal batra brien classes free rider group grading group project group projects are becoming individualized grades more popular in business o school slacker social loafing walvoord","Professors often give members of a group project the same grade or they use peer evaluations to provide individualized grades. Unfortunately, both these methods have shortcomings. This article describes the segment manager method (SMM), a method for assigning individualized grades on the group project that does not rely on peer evaluations. A quasi-experiment is described where marketing research students are graded in groups either with peer evaluations (the control group) or with the SMM (the treatment group). Students participating in the quasi-experiment were more likely to prefer the SMM over the approach that uses peer evaluations. Moreover, when the SMM is compared with the peer evaluations approach, the SMM appears to be more likely to generate individualized grades on the group project that reflect each student's academic ability, to deter social loafing, to increase scores on the group project, and to increase scores on an exam that is heavily loaded with project material. Recommendations for future users of the SMM are offered. © The Author(s) 2012."
"263","Field Site Visits","Doris Van Doren Hope Bober Corrigan",2008,"Journal of Marketing Education","e3a728b2-3180-3c43-a46b-9b23569c9183","career development eaching marketing for the experiential learning in this concentration innovative teaching marketing courses observed that business students past 20 years site visits we have",NA
"264","The Future of Marketing Scholarship: Recruiting for Marketing Doctoral Programs","D. F. Davis",2005,"Journal of Marketing Education","50d65a18-2319-3776-aa38-38b977d0a514","assuring continued rigor of business education business education and research con- doctoral education doctorally trained individuals are in ing doctorates market- student recruiting the most essential element trends",NA
"265","The Personal Selling Ethics Scale: Revisions and Expansions for Teaching Sales Ethics","C. Donoho T. Heinze",2011,"Journal of Marketing Education","60a31568-0a03-3a19-921d-7052a6ca9567","codes of ethics moral idealism personal selling ethics scale relativism sales scenarios scale development","The field of sales draws a large number of marketing graduates. Sales curricula used within today’s marketing programs should include rigorous discussions of sales ethics. The Personal Selling Ethics Scale (PSE) provides an analytical tool for assessing and discussing students’ ethical sales sensitivities. However, since the scale fails to address many ethical issues within the personal selling process, it should be revised. The current research assessed the PSE’s content validity via a content analysis of today’s university sales texts, popular press sales books, and codes of ethics. Results of the content analysis were used to develop a revised scale (PSE-2) that includes new scenarios suggested by the literature search. A sample of 669 students was used to replicate the original study and test the revised PSE-2 and its new ethical scenarios. The updated scale offers marketing educators an effective tool by which to enhance sales ethics discussions."
"266","Study Abroad Learning Activities: A Synthesis and Comparison","C. R. Duke",2000,"Journal of Marketing Education","1a6d01cc-64df-3ba0-a0a0-e4baafa85aa8",NA,"Learning activities are described for study abroad tours with appropriateness discussed in terms of study tour characteristics of location, integration with academic credit, and time spent on the tour. Journal writing is the most versatile activity. Company visits are the most impressive to students. Simulations engage students but require computer technology. Projects require sufficient research resources. Lecture/testing and treasure hunts require more time on tour. [ABSTRACT FROM AUTHOR]"
"267","Using Participatory Photo Novels to Teach Marketing","K. Das",2012,"Journal of Marketing Education","a82ef968-bf72-3ee6-9126-845a78eb3c28","1982 and 2003 also termed generation y and born roughly between gen y generation y innovative pedagogy learning outcomes marketing education photo novel short the young generation of today",NA
"268","Demonstrating Operating System Principles via Computer Forensics Exercises.","Kevin P Duffy Martin H Davis Allyn Hall",2006,"Journal of Information Systems Education","ba3fb4e2-639c-3dc3-9bb1-3ecbe0ec1fbc","class exercises computer forensics mis major operating systems","We explore the feasibility of sparking student curiosity and interest in the core required MIS operating systems course through inclusion of computer forensics exercises into the course. Students were presented with two in-class exercises. Each exercise demonstrated an aspect of the operating system, and each exercise was written as a computer forensics investigation. Students were asked to indicate their perception of the practicality of the course material before and after completing the exercises. Based upon a t-test, we conclude that students find the course material to be of greater practical significance when course materials are linked to forensics topics. (Contains 1 table.)"
"269","to JOURNAL OF MARKETING EDUCATION Volume 28 Number 1 ( April 2006 ) pp . 1-88 Number 2 ( August 2006 ) pp . 89-176 Number 3 ( December 2006 ) pp . 177-272 Authors : Articles :","S David Barbara L Gross How Many D Nancy L Sara Kathleen A Krentler J Scott W John L Christopher K A M C Chan Pikki Lai C Kam Clarke Iii Theresa B Flaherty E Dennis Mary Jane Sheffet Participative Case Studies Integrating",2006,"Journal of Marketing Education","990a4a63-6796-3aaa-873e-df01d2c98baf",NA,NA
"270","Mind Map Marketing: A Creative Approach in Developing Marketing Skills","Lars T. Eriksson Amie M. Hauer",2004,"Journal of Marketing Education","c0bffb7f-e996-3e75-9571-18731e1d5785","based learning business education creativity ing learning marketing mind mapping studies problem solving problem- radiant think- teach-","In this conceptual article, the authors describe an alternative course structure that joins learning key marketing concepts to creative problem solving. The authors describe an approach using a convergent-divergent-convergent (CDC) process: key concepts are first derived from case material to be organized in a marketing matrix, which is then used as the platform for creation of a marketing plan through various forms of creativity resulting in four maps developed through mind mapping, the technique of focus for divergent thinking in this article. Finally, the matrix format returns to summarize the key concepts, models, and major decisions identified during the first two phases. The student benefits from the CDC process in learning marketing both through the (re)discovery of what is well-established marketing knowledge and also through creative learning to solve practical problems continually in flux. (Contains 7 figures, 2 tables and 1 note.)"
"271","Utilization of the National Collegiate Athletic Association ( NCAA ) Manual as a Teaching Tool","Adam Epstein Paul Anderson I I Ntroduction",2009,"Journal of Legal Studies Education","7d531269-d7db-3906-8cdc-6bfd6a5bc6b2",NA,NA
"272","The Editor’ s Corner","The Editor",2007,"Journal of Marketing Education","ca64062e-bd42-3f99-9f75-af1ba1b260ee",NA,NA
"273","Global Benchmarking of Marketing Doctoral Program Faculty and Institutions by Subarea","M. Elbeck B. a. Vander Schee",2013,"Journal of Marketing Education","77ede097-e0cc-3658-9e18-38d2847dc5c2","advising cross-cultural competence doctoral education education education administration issues global level marketing careers marketing education issues methodology power- scholarship skills surveys the importance of global trade and emergence of traits development in marketing type of education",NA
"274","Go for the Gold by Utilizing the Olympics.","Adam Epstein",2012,"Journal of Legal Studies Education","439964a0-e7ba-3e99-8fd9-66c089dc4ff4","COLLEGE teachers COMMERCIAL law -- Study & teaching CONSTITUTIONAL law JURISDICTION OLYMPIC Games SPORTS -- Law & legislation UNITED States UNITED States Olympic Committee","The article discusses the ways for the incorporation of the legal issues related to the Olympic Games into the business law course. It says that the fundamental structure of the U.S. Olympic Committee (USOC) and the statutes involving the Olympic Games can be incorporated by professors to complement coverage and enhance student understanding of constitutional law and jurisdiction. It adds that the traditional legal subjects can be supplemented by the materials related to sports law."
"275","Journal of Information Systems Education","John England",2014,"Journal of Information Systems Education","257b99ac-042b-3efc-bbdf-75ca3967a0ab",NA,NA
"276","Trade Secrets in the Legal Studies Curriculum — A Case Study","Michelle Evans",2012,"Journal of Legal Studies Education","17eb0ff2-26c6-3e9a-a14f-c36535a56729",NA,NA
"277","Balancing marketing education and information technology: Matching needs or needing a better match?","L. Eagle L. Hunt P. Kitchen",2002,"Journal of Marketing Education","ff92c69a-15b0-3d04-8202-a51d4fa9fc01","educa- education technology information technology learning styles marketing education","The use of new information technology in marketing education has been widely, and often uncritically, accepted as both inevitable and beneficial with little in-depth analysis of this phenomenon, which is both a new mode of teaching (and learning) and a competency domain in its own right. This article examines both the potential advantages and dangers of information technology in the context of creating knowledge workers for the marketing industry. Research findings are presented to illustrate that students have distinctively different learning profiles and experiences, and these affect how students respond to traditional and new technological modes of teaching. The authors suggest that acceptance of new technologies in education by students will rely heavily on the ability of educational institutions to manage the change process."
"278","Mobile Phone Service Process Hiccups At Cellular Inc.","Theresa M Edgington",2010,"Journal of Information Systems Education","7e7ad8fb-2b1a-3905-ae83-8611bd3667db","Corporate objectives Departments Education--Computer Applications Employees Failure Meetings Problems","This teaching case documents an actual case of process execution and failure. The case is useful in MIS introductory courses seeking to demonstrate the interdependencies within a business process, and the concept of cascading failure at the process level. This case demonstrates benefits and potential problems with information technology systems, how business processes transcend departments, and how cascading failure may arise. It has been used successfully in undergraduate MIS core business courses and is appropriate for graduate MIS as well as IS design courses. When a customer tries to purchase a cell phone and a service contract from Cellular Inc. using their ecommerce site, an expired advertisement begins a cascade of problems that occur throughout the customer-visible portions of the procurement/fulfillment process. The president of the company introduces the case as a catalyst for process improvement. He tasks his cross-functional business team to design an improved business process that will prevent the identified problems from occurring again. Students are tasked with defining the detailed steps occurring in the actual process and to define an improved process. Opportunities with design and theoretical contributions to improving the process are discussed. [PUBLICATION ABSTRACT]"
"279","The Effects of Survey Timing on Student Evaluation of Teaching Measures Obtained Using Online Surveys","H. Estelami",2014,"Journal of Marketing Education","177fafd4-1e08-3a4f-ad73-b71772a94846","a central measure used business schools for a by course evaluation faculty assessment range of purposes student evaluation student satisfaction teaching evaluations have become",NA
"280","The Editor' s Corner","The Editor",2009,"Journal of Marketing Education","db5742ca-aa24-33ea-a1ad-cdeae71dec8f",NA,NA
"281","Ensuring Service Quality for Campus Career Services Centers: A Modified SERVQUAL Scale","B. T. Engelland L. Workman M. Singh",2000,"Journal of Marketing Education","d19f05ca-6aa2-3f75-bced-8cf171f2c34f",NA,"High-quality career services centers benefit marketing students by providing a full range of career counseling and job placement information so that when they enter the workforce, they are prepared to make better job choice decisions leading to more satisfying and productive careers. However, not all students receive high-quality guidance. Faculty have an obligation to monitor the effectiveness of their campus career services unit as part of their teaching mission. Accordingly, appropriate metrics are needed to measure and track service quality in a career services setting. The development and potential use of a modified SERVQUAL scale that can be used as part of an ongoing program of service quality improvement for career services centers on college campuses is outlined."
"282","Achieving Marketing Curriculum Integration: A Live Case Study Approach","Elizabeth L. R. Elam Harlan E. Spotts",2004,"Journal of Marketing Education","5377c7ac-8531-3464-bc8d-f708e5519376","case study curriculum integrated approach","Movement toward more active, experiential learning pedagogies is a trend that has found increasing interest in the last decade. The reasons for this interest include creating a more involving and interesting experience for the student, creating a more memorable experience, and facilitating more effective and durable learning. This article discusses an innovative, team-based experiential learning project, oriented around a live case study. While live case studies have been used for some time, what is unique about this exercise is the use of a live case as an integrating project for three separate marketing courses. This large, integrative project provided students with real-life interactions between business entities that they would eventually face upon entry into the workforce. Important factors to consider in the design of integrative experiences such as this one are discussed."
"283","Teaching Torts with Sports","Adam Epstein",2011,"Journal of Legal Studies Education","80b66e89-45b4-356a-ac59-cb8f8e5a9ecb",NA,NA
"284","Bridging the Gap: The Case for Expanding Ethnographic Techniques in the Marketing Research Curriculum","L. Freeman D. Spanjaard",2012,"Journal of Marketing Education","a7071f55-3797-3165-92ea-2d5cb2be65d8","creative problem solving creativity curriculum relevant doctoral education employer needs experiential learning techniques marketing mba observational studies research the issue of how to make the marketing undergraduate education","This article challenges the content of most marketing research courses whereby students are indoctrinated into the qualitative-then-quantitative archetype commonly found in scholarly research, under the assumption that it is both sufficient and appropriate when equipping students with the necessary skills for business. By following this standard format, where discussion of qualitative research methods is usually limited to focus groups and depth interviews, academics are potentially penalizing students and their future employers by providing them with a restricted set of abilities. Are we producing a generation of future marketing managers who rather than embracing the possibilities for deep understanding will instead limit themselves to the mainstream? In the article the authors consider the value and viability of introducing ethnographic techniques into the marketing research curriculum to complement existing qualitative methods and provide four examples to demonstrate this. The authors do not negate the need for marketing courses to continue to teach students the ""basics"" of marketing research but rather challenge the idea that this archetype provides all the necessary skills. If marketing educators are to truly equip students for future roles as decision makers in business, the authors recommend that ethnography must be considered a viable alternative method of marketing research. © The Author(s) 2012."
"285","The Marketing Ethics Course: Current State and Future Directions","O. C. Ferrell Dawn L. Keig",2013,"Journal of Marketing Education","6dbcc6dc-c090-3c9a-a828-f0ea6eebce6c","Business Ethics Marketing Education Marketing Ethics","Many of the critical issues facing modern businesses can be considered marketing ethics issues. It follows that as the field of business ethics has evolved, marketing has played a key role in the development of business ethics education. Despite a general trend of increasingly larger amounts of ethical content included in business curricula, prior studies have shown there are no significant numbers of courses specifically designed with a focus on marketing ethics in university business programs. This exploratory study examines the current implementation of the stand-alone marketing ethics course. Using a comparative case study method, we describe a variety of different approaches currently being used in the definition and delivery of stand-alone marketing ethics courses. We offer recommendations for the future of the marketing ethics course and discuss related research opportunities. Our goal is to inform and inspire further development and refinement of marketing curricula that incorporate marketing ethics content."
"286","Participative Case Studies: Integrating Case Writing and a Traditional Case Study Approach in a Marketing Context","H. Forman",2006,"Journal of Marketing Education","e55c77cb-1186-3eaf-a08e-be4b2e2138ce","and creative skills to case study case writing experiential learning gic intuitive marketing meet rapidly changing organizations participative strate- ynamic business economies test","Case-based pedagogy is a valuable tool for applying business concepts and theories to organizational contexts. Traditional case-based pedagogy offers such learning opportunities. What this pedagogy lacks, however, is an element of real-time experiential learning opportunities. This research focuses on the advantages of incorporating a case-writing assign- ment in an MBA curriculum and integrating it with the traditional case-study methodology in what is termed partici- pative case writing. This research details the integrated case- study methodology and includes specific implementation recommendations."
"287","An Experiential Exercise in Service Environment Design","K. Fowler E. Bridges",2012,"Journal of Marketing Education","700685f3-cc81-3ad6-9c3e-77448968f807","experiential learning physical evidence services marketing servicescape",NA
"288","Call for Papers : Marketing Educators ’ Association","In Fabulous La Jolla",2005,"Journal of Marketing Education","b4a747f5-4807-369d-8665-d14a2996ea51",NA,NA
