5229,2,Journal of Marketing Education,Counterfactual Thinking and Ethical Decision Making: A New Approach to an Old Problem for Marketing Education,2013,35,, 155-167,155,167,http://jmd.sagepub.com//content/35/2/155.abstract,extends understanding self regulatory ethics decision exploring relationships counterfactual thinking attribution anticipatory emotions ethics decision constructs manipulation stimulate counterfactual mind anticipatory emotions intention unethical conduct delineating responsibility attributions working consequences influence anticipatory emotions intention unethical behaviour academic managerial imperatives marketing education literature influence ethics decision understanding individuals combine theoretically cognitions,Celuch,Kevin,Saxby,Carl,,,,,Meirovich,Gavriel,Freeman,Mark,Yeadon-Lee,Annie,Worsdale,Graham,Jones,"Ollie; Kerr, Marie; Nyaribo, Misuko; Prakash, Ajai; Edward, Owino; Khaola, Peter P.; Mahajan, Ashi"
5230,2,Journal of Marketing Education,Using an Experiential Business Game to Stimulate Sustainable Thinking in Marketing Education,2013,35,, 168-180,168,180,http://jmd.sagepub.com//content/35/2/168.abstract,environmental protection sustainability consumers policy makers society general reflecting organizational aware agenda wish steps behaviour regard appears evolving agenda comparatively knowledge marketing managers actually environmental impact functional decision knowledge marketplace foundational marketing educational program broadening horizons marketing course student future managers deeply environmental consequences actions novel business game life cycle assessment foundational cornerstone development understanding environmental impact marketing decision actions entire life cycle product raw material extraction ultimate disposal empirical student appreciation understanding environmental sustainability concepts,Bascoul,Gana«l,Schmitt,Julien,Rasolofoarison,Dina,Chamberlain,Laura,,,,,,,,,,
5253,2,Journal of Marketing Education,Salesperson Ethics: An Interactive Computer Simulation,2014,36,, 209-216,209,216,http://jmd.sagepub.com//content/36/2/209.abstract,interactive computer simulation teach sales ethics simulation learner objectives gaining understanding legal selling realizing ethics dilemmas arise selling realizing honest selling seeing conflicting demands salesperson company customers colleagues experiencing challenges selling assessment objective met males females simulations sales course,Castleberry,Stephen,,,,,,,,,,,,,,,,
5258,2,Journal of Marketing Education,Values-Based Education for Sustainability Marketers: Two Approaches for Enhancing Student Social Consciousness,2015,37,, 5-24,5,24,http://jmd.sagepub.com//content/37/1/5.abstract,sustainabledevelopment hot button issue decades businessschool struggle accessible strategies incorporate topic curricula extend teaching toolbox teacher complementary marketing course values learning incorporate sustainability conjunction traditional marketing topic nonprofit organizational foundation experientiallearning development moral ethics perceptual foundation graduates sustainability marketplace objectives measures foundation preliminary suggesting pronged maintaining interest sustainability marketing student graduates working sustainability marketing positions,Rountree,Melissa Markley,Koernig,Stephen K.,,,,,,,,,,,,,,
5306,11,Journal of Strategic Management Education,Assessing the Integration of Ethics Content in Strategic Management Textbooks: An Exploratory Analysis,2009,5,1,,#VALUE!,#N/A,http://www.senatehall.com/strategic-management?article=325,sample strategic management textbooks content assess ethics topic ethics integration ethics context decision framework confirm strategic management textbooks far field preferences espoused academic literature media surrounding inclusion ethics content business course stakeholder governance exposure responsiveness business impact external forces content adoption textbook publishers business teacher,Lemke,Raye M.,Driscoll,Cathy,,,,,,,,,,,,,,
5338,11,Journal of Strategic Management Education,Strategic Niche Management (SNM) beyond sustainability: An exploration of key findings of SNM through the lens of ICT and privacy,2011,7,2,,#VALUE!,#N/A,http://www.senatehall.com/strategic-management?article=415,governance transitions sustainability gaining strategic niche management snm asking types socially desirable change question snm case near field communication nfc technologies mobile payment social value stake case privacy draw conclusions concepts snm sustainability helpful interpret data nfc case notable role sustainability values promising value pursue privacy values bottom value defend notably governance roles public bodies niche development,Schilpzand,W.F.,Raven,R.P.J.M.,van Est,Q.C.,,,,,,,,,,,,
5346,11,Journal of Strategic Management Education,"Implementing the Principles of Responsible Management Education: Examining Understandings of Economic, Social and Environmental Sustainability",2012,8,1,,#VALUE!,#N/A,http://www.senatehall.com/strategic-management?article=440,sustainability topic business practitioners management scholars development curriculum sustainability principles management education prme cooperative nations aacsb organizational goal collaboration establish sustainability core teaching scholarly activity school business assure learning topic establish baseline student practitioner understanding familiarity surrounding economic social environmental sustainability student executives omnibus understanding sustainability tendency define sustainability financial success interpretation business success profitability expanded prme interweave sustainability education business curriculum,Kirby,Susan L.,,,,,,,,,,,,,,,,
5370,11,Journal of Strategic Management Education,Ethical Orientation and Competitiveness - Competitiveness and the Impact of Ethical Orientation,2015,11,,,#VALUE!,#N/A,http://www.senatehall.com/strategic-management?article=506,competitiveness drives strategic success economic crises strengthened outcries understanding impact ethics individual behaviour competitiveness kiasuism extreme competitiveness individual tries maximize social relationship kiasuism academic performance factors predicting kiasu tendencies ethics orientations egoism utilitarianism sensitivity procedural justice ethics orientation egoism sensitivity procedural justice impact kiasu tendencies utilitarian ethics orientation kiasuism,Kirby,Eric G.,Kirby,Susan L.,,,,,,,,,,,,,,
5384,2,Marketing Education Review,"Moral Philosophies, Ethical Perceptions and Marketing Education: A Multi-Country Analysis",2000,10,2, 37-47,37,47,http://www.tandfonline.com/doi/abs/10.1080/10528008.2000.11488708,compares business student india zealand states perceptions ethics problem ethics social responsibility personal moral philosophies marketing ethics scenarios business student zealand ethics problem serious indian counterparts mixed personal moral philosophies measurement perceptions ethics social responsibility achieving organizational group international marketing business ethics education,Marta, Janet K. M.,Singhapakdi, Anusorn,Rallapalli, Kumar C.,Joseph, Mathew,,,,,,,,,,
5401,2,Marketing Education Review,Teaching Marketing Ethics in the 21st Century,2001,11,2, 1-15,1,15,http://www.tandfonline.com/doi/abs/10.1080/10528008.2001.11488741,constantly raised marketing cultural values society demands businesses marketers ethically marketing teacher ethics character future marketers ethics decision pilot marketing teacher approached teaching marketing ethics pedagogical perspective prominent marketing ethics teacher teaching marketing ethics century,Loe, Terry W.,Ferrell, Linda,,,,,,,,,,,,,,
5438,2,Marketing Education Review,"An Empirical Analysis of Factors Influencing Student Reactions to Ethical Advertising Dilemmas: Educational Experiencel Work Experience, Ethical Philosophy, and Demographics",2003,13,1, 33-46,33,46,http://www.tandfonline.com/doi/abs/10.1080/10528008.2003.11488809,advertising ethics oxymoron implied deficiency business advertising ethics prompted aacsb ethics topic business course question teaching ethics business advertising curricula relationships ethics behavioral intentions characteristics characteristics college gender advertising experience perception ethics impact ethics success feelings ethics standards future employers,Burnett, Melissa,Keith, Nancy,Pettijohn, Charles,,,,,,,,,,,,
5444,2,Marketing Education Review,The Impacts of Instructional Style and Gender Role Attitude on Students Evaluation of Faculty,2003,13,2, 9-19,9,19,http://www.tandfonline.com/doi/abs/10.1080/10528008.2003.11488824,student mid south school impact instructional style gender role attitudes student evaluation professors evaluation instrument factors interaction value teaching ability factors professors instructional styles suggesting source bias evaluation professors student rated tough professors harshly rated lenient professors interaction value teaching ability factors student gender role attitudes student evaluation professors male female,Foote, David A.,Harmon, Susan K.,Mayo, Donna T.,,,,,,,,,,,,
5454,2,Marketing Education Review,A Cross Cultural Study of the Effects of Achievement and Relationship Values on Student Evaluations of Personal Selling Ethical Dilemmas,2003,13,3, 53-63,53,63,http://www.tandfonline.com/doi/abs/10.1080/10528008.2003.11488840,written relationship personal values ethics assesses appropriateness administering personal selling measures student subjects country culture measures national sample marketing student usa canada netherlands australia psychometric properties relationships measures personal selling ethics scale pse list values lov canadian samples relationship student tolerant questionable sales behaviour achievement student relationships hold netherlands australian samples personal selling education,Donoho, Casey L.,Herche, Joel,Swenson, Michael J.,,,,,,,,,,,,
5461,2,Marketing Education Review,The Impact of Competitive Pressure on Students' Ethical Decision-Making in a Global Setting,2004,14,1, 61-73,61,73,http://www.tandfonline.com/doi/abs/10.1080/10528008.2004.11488855,analyzes ethics decision student states europe competitive pressure global business majors nonbusiness student ethically questionable competitive pressure marketing business teacher unknowingly contributing unethical decision business graduates emphasizing reacting competitive pressure accomplish business goals teaching marketing business ethics,Nill, Alexander,Schibrowsky, John A.,Peltier, James W.,,,,,,,,,,,,
5468,2,Marketing Education Review,Experiential Learning and the Hunt-Vitell Theory of Ethics: Teaching Marketing Ethics by Integrating Theory and Practice,2004,14,3, 1-14,1,14,http://www.tandfonline.com/doi/abs/10.1080/10528008.2004.11488874,businessschool responsibility student ethically corporate scandals questions integrity businesspeople development teaching business ethics explicating experientiallearning marketing ethics hunt vitell modeling ethics vehicle ethics theory practice objectives teaching ethics marketing class experientiallearning teaching marketing ethics ethics theory practice experiential case scenario hunt vitell theory ethics,Hunt, Shelby D.,Laverie, Debra A.,,,,,,,,,,,,,,
5469,2,Marketing Education Review,Observations on Teaching Marketing Ethics,2004,14,3, 15-21,15,21,http://www.tandfonline.com/doi/abs/10.1080/10528008.2004.11488875,teaching course marketing ethics objectives structure case readings videos websites course never published case dealing marketing ethics topic case decision modeling vehicle resolving ethics surface case fact marketing ethics course mba undergraduate marketing student emphasized,Murphy, Patrick E.,,,,,,,,,,,,,,,,
5470,2,Marketing Education Review,Casuistry and Change Readiness: Fundamental Aspects of Teaching Ethics in Marketing Decision Making,2004,14,3, 23-45,23,45,http://www.tandfonline.com/doi/abs/10.1080/10528008.2004.11488876,framework teaching marketing ethics framework rooted change readiness marketing departments assessment change readiness department determination ethics education goals assessment resources establishment measures implementation program framework premises premise casuistry modeling growth ethics curriculum marketing ethics teaching marketing curriculum,Chonko, Lawrence B.,,,,,,,,,,,,,,,,
5471,2,Marketing Education Review,Ethical Issues in Multilevel Marketing: Is It a Legitimate Business or Just Another Pyramid Scheme?,2004,14,3, 47-53,47,53,http://www.tandfonline.com/doi/abs/10.1080/10528008.2004.11488877,inherent interest marketing student marketing sales class approached attempting recruit multilevel marketingprograms student business opportunity turn marketing professors advice marketing teacher student differentiate ethics legitimate business opportunities questions student ask trying ascertain ethics legal legitimacy multilevel marketing opportunity,Muncy, James A.,,,,,,,,,,,,,,,,
5472,2,Marketing Education Review,Building Ethical Capacity in Business Schools,2004,14,3, 55-62,55,62,http://www.tandfonline.com/doi/abs/10.1080/10528008.2004.11488878,critics reform businessschool business organizational wake ethics scandals inherent undefined relationship business practice businesseducation question role businessschool meeting challenges opportunities business ethics businessschool deliver businesseducation curriculum experiences infused ethics perspective ethics capacity ability businessschool sustainably ethics perspective program conceptual practical ethics capacity businessschool,McAlister, Debbie Thome,,,,,,,,,,,,,,,,
5473,2,Marketing Education Review,Teaching Business Ethics: Why Gen Y?,2004,14,3, 63-70,63,70,http://www.tandfonline.com/doi/abs/10.1080/10528008.2004.11488879,generation ensuing generations preceding generations consumption ethnically diverse generation history generation change landscape marketplace overarching assess value orientations generation impact ethics decision assesses relationship self authority credence needs determinism altruism ethics decision choice shifts curricular participant student business ethics education generation student possess value orientations accordant traditional teaching content,Pelton, Lou E.,TRUE, Sheb L.,,,,,,,,,,,,,,
5474,2,Marketing Education Review,How Will They Know Right from Wrong? A Study of Ethics in the Mission Statements and Curriculum of AACSB Undergraduate Marketing Programs,2004,14,3, 71-79,71,79,http://www.tandfonline.com/doi/abs/10.1080/10528008.2004.11488880,mission content ethics course requirements domestic aacsb member school undergraduate marketing degree program looking mission statements curriculum requirements school school mission statements ethics content ethics course requirements public institutions ethics course requirement private institutions marketing education ethics marketers,Buff, Cheryl L.,Yonkers, Virginia,,,,,,,,,,,,,,
5492,2,Marketing Education Review,Comparing Marketing Students with Practitioners on Some Key Variables of Ethical Decisions,2005,15,3, 13-25,13,25,http://www.tandfonline.com/doi/abs/10.1080/10528008.2005.11488918,compares marketing student universities sample practitioner members american marketing association personal moral philosophies idealism relativism ethics moral intensity ethics intention hypothesized marketing student relativistic intensity moral ethics intention practitioners marketing student idealistic practitioners marketing student practitioners ethics,Singhapakdi, Anusorn,Marta, Janet K. M.,,,,,,,,,,,,,,
5493,2,Marketing Education Review,An Empirical Investigation of the Effects of Business Ethics Training,2005,15,3, 27-35,27,35,http://www.tandfonline.com/doi/abs/10.1080/10528008.2005.11488919,student sample business course general business training ethics instruction student ethics decision moral development multivariate business ethics training variables student ethics reasoning ethics training ethics reasoning variables businesseducation ethics uniform multifaceted nature ethics calls simplistic yes evaluation ethics training,Fraedrich, John,Cherry, John,King II, James ,Guo, Chiquan,,,,,,,,,,
5505,2,Marketing Education Review,Torch Awards for Marketplace Ethics: Providing Students Hands On Experience with Marketing Ethics,2006,16,1, 47-51,47,51,http://www.tandfonline.com/doi/abs/10.1080/10528008.2006.11488937,torch awards marketplace ethics student opportunity companies business ethics program informal interact owners presidents managers local businesses sizes project student opportunity business ethics program operates world student understanding benefits ethics organizational culture student nominate companies local business bureau company torch award criteria nominations judged winners announced annually interaction business student business community college outreach,Ferrell, Linda,Buchanan, Mark A,,,,,,,,,,,,,,
5556,2,Marketing Education Review,Students' Views of Ethical Behavior and the Impact of Association,2007,17,3, 33-47,33,47,http://www.tandfonline.com/doi/abs/10.1080/10528008.2007.11489012,average ethics decision influence personal contact perceptions data marketing student universities time periods student behaviour ethics friends advertising agency executives behaviour gender perceptions ethics decision types questionable behaviour women reporting ethics standards case changes time teaching business student,Spake, Deborah F.,Megehee, Carol M.,Franke, George R.,,,,,,,,,,,,
5567,2,Marketing Education Review,"Course Innovation: Diverse Consumers: Race, Ethnicity, Religion, Social Class, and Gender",2008,18,1, 55-60,55,60,http://www.tandfonline.com/doi/abs/10.1080/10528008.2008.11489025,goal innovative undergraduate course diverse consumers race ethnicity religion social class gender student discover consumer behaviour diversity observing discovery walk assignment took neighborhoods minority consumers live work shop problem diversity marketing curriculum seminar diversity observational methodology student experience marketplace gaining knowledge exciting memorable,Stern, Barbara,,,,,,,,,,,,,,,,
5599,2,Marketing Education Review,Incorporating Ethics into the Marketing Communications Class: The Case of Old Joe and New Jo Camel,2009,19,2, 63-71,63,71,http://www.tandfonline.com/doi/abs/10.1080/10528008.2009.11489076,marketing communications class opportunity incorporate ethics curriculum ethics general marketing communications class ethics decisionmaking factors process utilitarianism rights fair ness justice beliefs case joe camel vehicle student understanding ethics marketing communications process,Allan, David,Wood, Natalie T.,,,,,,,,,,,,,,
5604,2,Marketing Education Review,Incorporating Ethics into the Marketing Communications Class: The Case of Old Joe and New Jo Camel,2009,19,3, 49-57,49,57,http://www.tandfonline.com/doi/abs/10.1080/10528008.2009.11489088,marketing communications class opportunity incorporate ethics curriculum ethics general marketing communications class ethics decisionmaking factors process utilitarianism rights fair ness justice beliefs case joe camel vehicle student understanding ethics marketing communications process,Allan, David,Wood, Natalie T.,,,,,,,,,,,,,,
5607,2,Marketing Education Review,Incorporating Sustainability into a Cross-Cultural French-American Marketing Communications Project,2010,20,1, 21-28,21,28,http://www.tandfonline.com/doi/abs/10.2753/MER1052-8008200104,cultural student teamproject conceived executed response calls teaching tool marketing classrooms project objectives cultural understanding ecological sustainability technology mediated collaboration international student team student qualitative theoretical knowledge marketing communications campaigns marketing teacher incorporate creative assignment marketing curriculum aware marketing specialists,Pentina, Iryna,Guilloux, V©ronique,,,,,,,,,,,,,,
5620,2,Marketing Education Review,Publish or Perish and Innovative Teaching: Combining the Two to Explore Ethical Behaviors,2010,20,2, 143-148,143,148,http://www.tandfonline.com/doi/abs/10.2753/MER1052-8008200205,marketing academics challenged publish quality maintaining teaching researchers gathering sensitive consumer behaviour data class role playing exercise ethics novel gathering sensitive data unethical behaviour younger populations deshopping unethical returning store merchandise student gathered snowball sampling technique class project involve student uncovering reasons shoppers rationalizations deshopping motivations abstaining behaviour gathered student brainstorm rationalizations class role playing exercises student positions unethical shopper store manager service desk employee marketing executive ethics customer abstaining behaviour heatedly class ultimately process solicited data active learning class exercise ethics management marketing,Wooldridge, Barbara Ross,Kuntze, Ronald,,,,,,,,,,,,,,
5636,2,Marketing Education Review,Seamless Integration of Ethics,2011,21,1, 49-56,49,56,http://www.tandfonline.com/doi/abs/10.2753/MER1052-8008210107,ineffectiveness business ethics education press association collegiate school business repeated ethics scandals possibility teaching ethics content ethics student know teaching technique business class incorporate ethics education advantage student learn ethics dilemmas prompts bad decision suffering consequences class pre posttest measures advantages technique,Beggs, Jeri Mullins,,,,,,,,,,,,,,,,
5663,2,Marketing Education Review,The Commission Game: An Ethics Activity for Professional Selling Courses,2012,22,1, 45-50,45,50,http://www.tandfonline.com/doi/abs/10.2753/MER1052-8008220108,commission game experiment experientiallearning activity elicit student sincere ethics decision ambiguous sales context activity stakeholders tangible risk reward activity design encourages student contemplate personal code ethics influence ethics beliefs decision activity process implementation assessment material,Milewicz, Chad,,,,,,,Varma,Vasudeva,,,,,,,,
5667,2,Marketing Education Review,Promoting Active Learning of Ethical Issues in Marketing Communications Using Debates,2012,22,1, 73-76,73,76,http://www.tandfonline.com/doi/abs/10.2753/MER1052-8008220112,business world businessschool accreditation bodies learning student understanding ethics concepts marketing teacher ethics pedagogy summarizes debate activity undergraduate marketing communications course debates student active learning forcing absorbing information ethics position marketing practice defend deeper understanding ethics marketing communications stronger analytical communication skills,Roy, Donald P.,,,,,,,,,,,,,,,,
5677,2,Marketing Education Review,The Intercollegiate Ethics Bowl: An Active Learning Experience,2012,22,3, 215-224,215,224,http://www.tandfonline.com/doi/abs/10.2753/MER1052-8008220302,intercollegiate ethics bowl ieb promoting active learning realm marketing ethics case competition ethics student coherent ambiguous viewpoint dependent goal student intellectual controversy arrive reasoned judgment active learning technique constructive controversy theory generation deliberate discourse believed student moral development,Meyer, Tracy,,,,,,,,,,,,,,,,
5822,6,Academy of Management Learning {\&} Education,Taking a Red Pill to Disempower Unethical Students: Creating Ethical Sentinels in Business Schools.,2007,6,4,534--542,534,542,10.5465/AMLE.2007.27694953 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=27694953{\&}site=ehost-live{\&}scope=site,ethics sentinels businessschool ethics student confronting business teacher significance shaping student world interests teacher implicit orders powerful interests student world fit control resources continues stating student behalf organizational socialized organizational want topic ethics student organizational priorities interpretation teacher ethics sentinels reality teacher responsibilities,"Giacalone, Robert A","Giacalone, Robert A",,,,,,,,,,,,,,,,
5851,6,Academy of Management Learning {\&} Education,A Retrospective View of Corporate Diversity Training From 1964 to the Present.,2008,7,3,356--372,356,372,10.5465/AMLE.2008.34251673 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=34251673{\&}site=ehost-live{\&}scope=site,questioned diversity training practice corporate arena myriad workforce training evolved compliance content mid working relationships mid mid accepting leveraging dimensions diversity belief business performance threefold historical context diversity training corporate america illustrative diversity training experiences corporations sodexo hewitt associates context future industry,"ANAND, ROHINI; WINTERS, MARY-FRANCES","ANAND, ROHINI","WINTERS, MARY-FRANCES",,,,,,,,,,,,,,,
5858,6,Academy of Management Learning {\&} Education,From the Guest Co-Editors: What Do We Know and Need to Learn About Diversity Education and Training?,2008,7,3,301--308,301,308,10.5465/AMLE.2008.34251669 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=34251669{\&}site=ehost-live{\&}scope=site,articles diversity education training leslie ashburn nardo kathryn morris stephanie goodwin stereotyping prejudice mary lou egan marc bendick diversity material carol kulik loriann roberson diversity education,"Bell, Myrtle P; Kravitz, David A","Bell, Myrtle P","Kravitz, David A",,,,,,,,,,,,,,,
5859,6,Academy of Management Learning {\&} Education,"Journey to a Different Place: Reflections on Taylor Cox, Jr.'s Career and Research as a Catalyst for Diversity Education and Training.",2008,7,3,394--405,394,405,10.5465/AMLE.2008.34251676 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=34251676{\&}site=ehost-live{\&}scope=site,diversity education training impact taylor cox cox grew civil rights movement consulting diversity management organizational pioneered development education training program field career roles business management organizational consulting ministry cox book cultural diversity organizational theory practice compile modeling multiculturalism organizational,"BLAKE-BEARD, STACY D; FINLEY-HERVEY, JOYCELYN A; HARQUAIL, CELIA VIRGINIA","BLAKE-BEARD, STACY D","FINLEY-HERVEY, JOYCELYN A","HARQUAIL, CELIA VIRGINIA",,,,,,,,,,,,,,
5863,6,Academy of Management Learning {\&} Education,Combining Multicultural Management and Diversity Into One Course on Cultural Competence.,2008,7,3,387--393,387,393,10.5465/AMLE.2008.34251675 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=34251675{\&}site=ehost-live{\&}scope=site,multicultural management diversity businesseducation curricula success business enterprises effected cultural businesseducation teach undergraduate graduate student multicultural management skills association collegiate school business international businessschool teach student working organization global economic personnel contributing diverse combination cultural organizational values,"EGAN, MARY L O U; BENDICK MARC, J R","EGAN, MARY L O U","BENDICK MARC, J R",,,,,,,,,,,,,,,
5867,6,Academy of Management Learning {\&} Education,Diversity Management Content in Introductory Human Resource Management Textbooks.,2008,7,3,429--433,429,433,10.5465/AMLE.2008.37029277 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=37029277{\&}site=ehost-live{\&}scope=site,diversity management human resource management textbooks textbooks initially diversity management content accuracy legal content textbooks global diversity productivity diverse countries cultures diversity management textbooks define diversity management sexual orientation diversity management,"GRAHAM, MARY E.; KENNAVANE, EMILY; WEARS, KATHERINE HANNON","GRAHAM, MARY E.","KENNAVANE, EMILY","WEARS, KATHERINE HANNON",,,,,Daly,Joseph P.,,,,,,,,
5868,6,Academy of Management Learning {\&} Education,The Influence of Training Focus and Trainer Characteristics on Diversity Training Effectiveness.,2008,7,3,343--354,343,354,10.5465/AMLE.2008.34251672 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=34251672{\&}site=ehost-live{\&}scope=site,influence training similarities trainer characteristics race sex diversity training program examination training content similarities individuals trainees fewer instances backlash chose conflict resolution strategies counterparts whose training content individuals trainer race sex impact trainee evaluation course similarities whereas trainees course highlighting responded favorably white male trainer purported trainee reactions evidence mediating role training affectively learning criteria directions future,"HOLLADAY, COURTNEY L; QUI{\~{N}}ONES, MIGUEL A","HOLLADAY, COURTNEY L","QUI{\~{N}}ONES, MIGUEL A",,,,,,,,,,,,,,,
5870,6,Academy of Management Learning {\&} Education,Myopic Rhetorics: Reflecting Epistemologically and Ethically on the Demand for Relevance in Organizational and Management Research.,2008,7,4,537--552,537,552,10.5465/AMLE.2008.35882194 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=35882194{\&}site=ehost-live{\&}scope=site,debate organizational management teaching disciplinary rhetoric treated degree caution skepticism enslavement danger reducing independence academics something experience working consortium practitioners know management values resisting relationships management contrary endorse productive ethics learning sources teaching relationships supplement funding resources retain epistemological distance management practice engaging ethics project,"KNIGHTS, DAVID","KNIGHTS, DAVID",,,,,,,,,,,,,,,,
5871,6,Academy of Management Learning {\&} Education,Common Goals and Golden Opportunities: Evaluations of Diversity Education in Academic and Organizational Settings.,2008,7,3,309--331,309,331,10.5465/AMLE.2008.34251670 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=34251670{\&}site=ehost-live{\&}scope=site,diversity education academic business goals student employees learn diversity knowledge attitudes skills unfortunately researchers missing opportunities capitalize characteristics questions general interest reporting evaluation diversity education targeting adult learners unanswered questions questions academic business contexts,"KULIK, CAROL T; ROBERSON, LORIANN","KULIK, CAROL T","ROBERSON, LORIANN",,,,,,,,,,,,,,,
5880,6,Academy of Management Learning {\&} Education,Review of Workforce Diversity Content in Organizational Behavior Texts.,2008,7,3,424--428,424,428,10.5465/AMLE.2008.37029208 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=37029208{\&}site=ehost-live{\&}scope=site,diversity workplace organizational behaviour relates textbooks textbooks organizational behaviour employment business public organizational demographics workplace diversity workplace diversity organizational behaviour system individual group organizational individual textbooks workplace diversity teaching student aware stereotypes cultural,"Parham, Patricia; MULLER, Hellen","Parham, Patricia","MULLER, Hellen",,,,,,,,,,,,,,,
5885,6,Academy of Management Learning {\&} Education,"Teaching Value in Diversity: On the Folly of Espousing Inclusion, While Practicing Exclusion.",2008,7,3,374--386,374,386,10.5465/AMLE.2008.34251674 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=34251674{\&}site=ehost-live{\&}scope=site,experience teaching diversity espouse teach inclusion yield workgroup organizational value diversity teaching exclusion perpetuating practice distinctions sanctioned valued inclusion exclusion conundrum emerges reinforced inherent dangers strategies yield inclusive diversity course,"STEWART, MARCUS M; CRARY, MARCY; HUMBERD, BETH K","STEWART, MARCUS M","CRARY, MARCY","HUMBERD, BETH K",,,,,,,,,,,,,,
5887,6,Academy of Management Learning {\&} Education,A Resource Review for Diversity Film Media.,2008,7,3,434--439,434,439,10.5465/AMLE.2008.37029279 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=37029279{\&}site=ehost-live{\&}scope=site,diversity film media teaching tool film powerful learning tool student familiarity medium navigate visual society empirical film media class encourages participation critical thinking discrimination aired american broadcasting company network racism gender bias ageism,"TEJEDA, Manuel","TEJEDA, Manuel",,,,,,,,,,,,,,,,
5906,6,Academy of Management Learning {\&} Education,"From the Editors What if . . . ?: Diversity, Scholarship, and Impact.",2010,9,1,5--10,5,10,10.5465/AMLE.2010.48661187 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=48661187{\&}site=ehost-live{\&}scope=site,published issue bedeian cavazos hunt jauch doctoral degree prestige kelan jones master business administration mba student gender petriglieri petriglieri identity workspaces,"Bell, Myrtle P","Bell, Myrtle P",,,,,,,,,,,,,,,,
5909,6,Academy of Management Learning {\&} Education,Gender and the MBA.,2010,9,1,26--43,26,43,10.5465/AMLE.2010.48661189 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=48661189{\&}site=ehost-live{\&}scope=site,male female ratio businessschool drastically mind gender shifted mba student talk gender discursive repertoires student gender centers accepting quo world insists gender matter postfeminist climate management education gender longer salient continues shape culture context gender culture businessschool adopting subtle strategies masculine norms persist spite gender disappearance,"KELAN, ELISABETH K; JONES, RACHEL DUNKLEY","KELAN, ELISABETH K","JONES, RACHEL DUNKLEY",,,,,,,,,,,,,,,
5913,6,Academy of Management Learning {\&} Education,Sustainable Development Through Service Learning: A Pedagogical Framework and Case Example in a Third World Context.,2011,10,1,58--76,58,76,10.5465/AMLE.2011.59513273 http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=59513273{\&}site=ehost-live{\&}scope=site,changes student values social responsibility universities interest course sustainable community development social enterprise nature course service learning pedagogical faculty members eight student spent month experiencing poverty malnutrition education dire resources social dilemmas brings sustainable change owned indigenous community case example business elective sustainable community development world country serves framework delivering content characteristics sustainable community development strengths service learning framework course literatures framework powerful opportunity experience context development happens learning content,"BROWER, HOLLY H","BROWER, HOLLY H",,,,,,,,,,,,,,,,
5938,6,Academy of Management Learning {\&} Education,Reviewing Diversity Training: Where We Have Been and Where We Should Go.,2012,11,2,207--227,207,227,http://0-search.ebscohost.com.libra.naz.edu/login.aspx?direct=true{\&}AuthType=ip{\&}db=bsh{\&}AN=77351374{\&}site=ehost-live{\&}scope=site,articles whose diversity training program campuses workplace characteristics sample theoretical framework training framework baldwin ford blume colleagues organize articles context training training design trainees characteristics training outputs myriad forms shapes combinations diversity training terms design program training rare viewed program stand alone training gaps literature future diversity training,"Bezrukova, Katerina; Jehn, Karen A; Spell, Chester S","Bezrukova, Katerina","Jehn, Karen A","Spell, Chester S",,,,,,,,,,,,,,
