"","title","authors","year","src","id","keywords","abstract"
"3394","On-Line Investment Analysis and Portfolio Management: Using Learning Outcome Statements to Design Projects","James B Pettijohn Gay A Ragan Kent P Ragan",2003,"Journal of Education for Business","c5db476a-e148-307b-bbe1-541dc4ca7d3e",NA,"Abstract The number and use of on-line investment Web sites have been increasing, along with students' competency in Internet use. In this article, the authors address effective ways that instructors can enhance student learning in investments classes by using an Internet-based project that familiarizes students with on-line investment analysis and portfolio management tools. The project also reinforces topics typically encountered in most investments and business courses. The authors suggest how the project's learning outcome statements can be rewritten to invoke higher cognitive levels."
"3395","An Examination of Job Skills Posted on Internet Databases: Implications for Information Systems Degree Programs","Xia Liu Lai C Liu Kai S Koong June Lu",2003,"Journal of Education for Business","99da5e4e-c6ff-3550-8796-48396b13fb18",NA,"Abstract Change is continuously occurring in the IT field. In this study, the authors investigated the types of skills required today by IT professionals and whether these have changed. The study results show how IT skill requirements are changing; the information should be useful to human resources administrators, career counselors, corporate trainers, information systems consultants and students, educators, and those involved in the design and development of new curricula."
"3396","Using the Internet to Teach International Accounting to Students of Principles of Accounting","William B Pollard",2003,"Journal of Education for Business","4de10862-b5ae-3164-a96d-fcd0c42b8b4e",NA,"Abstract The Internet, a major influence on today's students, has become a useful method of bringing the real world into the classroom. Internet links can be invaluable in bridging the gap between the textbook and the workplace. In this article, the author demonstrates how the instructor can present the field of international accounting to students by using the Internet to (a) access the operations of well-known international companies through sites familiar to students (e.g., Yahoo!) and (b) incorporate Internet sites for the calculation of currency translations."
"3397","Applying Quality Management Process-Improvement Principles to Learning in Reading Courses An Improved Learning and Retention Method","William G Hahn Barbara D Bart",2003,"Journal of Education for Business","a24c348d-830c-3052-b333-81b06482d362",NA,"Abstract In this study, the authors examined a learning and retention method that combines quality management continuous-improvement strategies with well-established cognitive learning principles. This method offers a simple quantitative measure of individual learning efficiency, allowing the learner to improve his or her learning process. The group means on exam scores of participants using this method were 12.4 points higher than the group means of nonusers. Correlation findings revealed a significant and positive relationship between the learning method and exam scores."
"3398","Benchmarking Financial Assessment in the Strategy Course: A Qualitative and Quantitative Template","Kenneth E Aupperle Steve Dunphy",2003,"Journal of Education for Business","02889f10-dac0-3564-86d5-31e34d1eae75",NA,"Abstract In this article, the authors present a financial assessment template for Strategic Management and Finance courses. The template is particularly useful in capstone Strategic Management courses that rely on financial analysis for strategic analysis, strategy evaluation, discussion, and debate. The template facilitates a qualitative and quantitative assessment of multiple performance criteria through a multistage benchmarking process and significantly extends the framework of an earlier benchmarking template published in the Journal of Education for Business a few years ago."
"3399","Developing Dialogue Skill—A Qualitative Investigation of an On-Line Collaboration Exercise in a Team Management Course","Daniel M Eveleth Lori J Baker-Eveleth",2003,"Journal of Education for Business","31a7ae48-b5ba-3c0f-92cb-c2ddd0587401",NA,"Abstract Business managers, crossfunctional team members, and boundary spanners in organizations often face situations that require the application of dialogue skill, a process of inquiry to create shared meaning or shared understanding among parties. Previous research has suggested that dialogue skill can be developed through use of specifically designed on-line, collaborative activities. In this article, we describe the qualitative investigation of one such activity and Web-based software that can create an environment for developing dialogue skill."
"3400","Specialized Accreditation of Business Schools: A Comparison of Alternative Costs, Benefits, and Motivations","Robert H Roller Brett K Andrews Steven L Bovee",2003,"Journal of Education for Business","f367b9ed-b328-36f7-bccb-70bc6dbc9cd1",NA,"Abstract In this study, the authors surveyed 122 deans and chairs of business schools to examine the costs and benefits of specialized accreditation and the schools' motivation for seeking it. The respondents represented nonaccredited schools and ones accredited by any of the three business accrediting associations. The authors discuss the benefits of accreditation and its relationship to program goals, program competitiveness, and student learning. Their results showed significant differences across the four categories representing schools accredited by each of the three associations and the nonaccredited institutions."
"3401","Portfolio Peer Review: A Tool for Program Change","Sandra K Fleak Jeff Romine Neil Gilchrist",2003,"Journal of Education for Business","bc524342-239c-330d-bcec-517158d2da3a",NA,"Abstract The authors of this article describe one university's use of annual peer review as a significant tool for achieving cultural changes in the business and accounting department. These changes were necessary for adjustment to the new institutional mission and successful achievement of business and accounting accreditation. The faculty members implemented an annual peer review of all aspects of faculty performance by requiring and evaluating an annual faculty portfolio. Each portfolio included evidentiary records about all aspects of faculty performance, including teaching, advising, service, and scholarly accomplishments. This summary of the faculty portfolio initiative should be useful to other institutions planning similar changes."
"3402","The Relationship of Personality Traits and Self-Monitoring Behavior to Choice of Business Major","Noel Mark Noël Chad Michaels Michael G Levas",2003,"Journal of Education for Business","1acbb3d9-8ce3-30d8-9c23-72e2ebb27749",NA,"Abstract In this article, the authors examine the relationship of personality traits and self-monitoring behavior to a student's choice of a business major. Using Cattell's 16 Personality Factor (16PF) questionnaire (1970, 1989) and Lennox and Wolfe's (1984) Revised Self-Monitoring Scale, undergraduate business students assessed their own personality traits. The test results among graduating seniors at several universities showed that student personalities and self-monitoring behavior differed according to major and in ways largely upheld by general perception and stereotyping. The suggested profiles serve to direct discussion of business programs, pedagogy, and career success based on student personality and interpersonal behavior."
"3403","The Impact of Course Integration on Student Grades","Alden Lorents James Morgan Gary Tallman",2003,"Journal of Education for Business","afcc22ea-d10d-32b6-83d8-68b45aa0d05d",NA,"Abstract Universities are implementing strategies designed to help students develop an integrated view of business functions. In this article, the authors investigated the effect of such an integration strategy at one school. They documented its effect on student performance by comparing grades in a set of courses taken individually with grades in the same courses taken as an integrated block. The results indicate that grading rigor did not suffer in the block format and that grades were more correlated when the courses were delivered as a block. The authors hypothesized that content integration in the block courses resulted in the higher correlation of grades."
"3404","The Future of Accounting Education: A Regional Perspective","Sharon Burnett",2003,"Journal of Education for Business","2450f9da-06cb-3eb5-8469-5f26426afcd6",NA,"Abstract Accounting education is under pressure to change its current teaching methods. In this study, the authors surveyed employers of their university's accounting graduates and members of a local CPA chapter to ascertain which skills are important for new graduates and which educational innovations are effective. The top-rated four professional skills were analytical/critical thinking, written communication, oral communication, and decision-making. The top three technology skills included spreadsheet software, Windows, and word-processing software. The top education innovation was internships. These results agree with a national survey completed in 1999."
"3405","An International Internet Research Assignment—Assessment of Value Added","C Scott Greene Robert Zimmer",2003,"Journal of Education for Business","b05f2ed2-00a3-3c94-9eaf-d612982a0c0f",NA,"Abstract In light of the recent emphasis on accountability, globalization, and technology skills in business education, in this study the authors investigated the effects of a two-part global Internet research project on student learning. They found that students improved significantly in seven business skills and interests, including increased proficiency with foreign market research based on electronic information sources and improved knowledge of doing business in a foreign market. Also, student understanding of international segmentation and targeting based on country or regional parameters was enhanced. Measures of project sophistication and general satisfaction yielded highly encouraging findings. Most students reported increased interest in further study of, or a possible career in, international business."
"3406","Legal and Illegal Use of the Internet: Implications for Educators","Kevin Johnson Nancy Groneman",2003,"Journal of Education for Business","2642b06c-32a9-3a68-95b5-2a8c2959a9b3",NA,"Abstract School administrators, teachers, staff, and students have legal concerns regarding Web-related issues such as ownership of Web sites and their contents, acceptable use of the Internet for educational purposes, and ownership of e-mails. In this article, the authors review current statutes and laws dealing with copyrights, trademarks, and patents. Their investigation shows that, for faculty, the fair use doctrine in copyright law allows great latitude of use of material on Web sites for classroom activities and research. Because many schools own or lease computers, Web servers, and/or Internet services, they have the right to control their property by setting policies that restrict use of the Internet by students and personnel."
"3407","Historical Cases as Teaching Tools in Management Courses—An Appraisal","Robin T Peterson Lakshmi Govindarajulu",2003,"Journal of Education for Business","9d33fb18-1324-3372-bfc5-ca294dac9f0b",NA,"Abstract In this article, the authors discuss the analysis of historical cases in management courses. They offer techniques and specific suggestions on how management professors can draw the greatest benefits from this method."
"3408","COBOL's Role in a College Curriculum—A Pilot Study","Kenneth T Fougere Laurie E Macdonald Kenneth J Sousa",2003,"Journal of Education for Business","b8b88662-b107-3115-8ab5-53c5fef7ce7d",NA,"Abstract In this study of the role of COBOL in the information systems (IS) curriculum, the authors surveyed companies that recruit at Bryant College to investigate their perceptions of (a) the importance of new recruits' skills in programming languages, including COBOL; (b) the importance of other application development skills; and (c) the competency level of graduates. These results should be useful to universities attempting to determine the role that COBOL should play in the IS curriculum."
"3409","Team-Building Tools for Students","Diana Page Joseph G Donelan",2003,"Journal of Education for Business","1c1fca61-0740-3da2-9276-52925cb5df7a",NA,"Abstract In this article, the authors describe why college students need good teamwork skills, how instructors can encourage students to develop those skills, and how team projects can be designed to improve teamwork skills. An action plan and team-building tools are provided."
"3410","Schoolwork as Products, Professors as Customers: A Practical Teaching Approach in Business Education","Charles R Emery Robert G Tian",2002,"Journal of Education for Business","d2729717-4c36-38fe-a32c-2f0d01dd7a94",NA,"Abstract The common perception is that only hands-on learning can help students understand the interactions between various concepts. In this article, the authors describe a method of teaching the four Ps?product, price, place, and promotion?in a marketing principles course in which the students market their coursework to the professor as the customer. The professor-as-customer paradigm is based on the Japanese Kano model, which identifies and quantifies customer expectations. In a 2-year experiment, they investigated two professors and 357 students and found that progress occurred on several nationally normed learning objectives."
"3411","Preparing End User Support Specialists","Susan E Yager John F Schrage Ronald L Berry",2002,"Journal of Education for Business","c0f1290c-2780-38c1-b425-9afb2170d8b2",NA,"Abstract Specializations within the field of information systems (IS) have become common. End user support (EUS) is a growing area that requires further examination by academia and consideration as a new IS specialization. In this article, the authors examine two views of an IS course dealing with EUS. Each course went through a similar evolution, but faculty expertise prevailed in the final development of each course. Both academic programs use a traditional approach combining theory and student projects to simulate the duties required in user support. The evolution of both courses continues."
"3412","Assessing the Business Capstone Course Through a Method Based on the SOTL and the Stakeholder Process","Stephen L Payne J Michael Whitfield Jo Ann Flynn",2002,"Journal of Education for Business","3cb1658b-c0f5-3644-96fc-21d59538c1b9",NA,"Abstract The business capstone course?often called Business Policy, Business Strategy and Policy, or Strategic Management in many business schools in the United States?usually involves integrative and strategic learning objectives for students. In this article, the authors describe a theoretical foundation, an inquiry process, and an assessment framework for review and evaluation of such business capstone courses. Perspectives from the scholarship of teaching and learning (SOTL) and related concepts guided the authors in stakeholder networking activities. This effort raised assessment issues and questions that might be useful for other faculty members to consider in developing and reviewing capstone experiences for undergraduate business programs."
"3413","Internationalizing the Business Program—A Perspective of a Small School","Anand Shetty Fredrica Rudell",2002,"Journal of Education for Business","823c396b-7dd4-3e73-ac2a-08b3ea7fb35e",NA,"Abstract The internationalization of the business curriculum is a strategic change that business schools must embrace if they are to prepare students for careers in a global business environment. Various approaches to internationalization exist, but they depend on the availability of resources, administrative commitment, and the level of internationalization that the school wants to achieve. In this article, the authors review various aspects of internationalizing a business program and describe the experience of a small private college."
"3414","The Impact of Faculty-Student Interactions on Teaching Behavior: An Investigation of Perceived Student Encounter Orientation, Interactive Confidence, and Interactive Practice","Robert Frankel Scott R Swanson",2002,"Journal of Education for Business","26e99d4e-c7aa-3ed4-921d-f2ae98cb9c0e",NA,"Abstract Previous research has examined satisfactory and unsatisfactory faculty-student interactions from only the student's viewpoint. In this research, the authors used a national sample of marketing professors' self-reported satisfactory and dissatisfactory critical incidents with students. Their findings support previous incident classification schemes. They identified five specific behavior outcomes resulting from critical interactions with students: method and material changes; requirements clarification; reinforcing actions; student praise; and greater authoritativeness. The authors also introduce three constructs?student encounter orientation, instructor interaction confidence, and instructor interaction practice?and discuss the relationship of constructs to incident classifications, the (dis)satisfactory nature of an interaction, and behavioral responses."
"3415","Order of Operations: Do Business Students Understand the Correct Order?","Ed Pappanastos Marc A Hall Ava S Honan",2002,"Journal of Education for Business","c28a141b-6d67-3581-a865-64918a1f03a6",NA,"Abstract Many university students enrolled in quantitative methods and basic computer programming courses do not understand the proper order of precedence that should be applied to mathematical operations. Thus, many professors are compelled to reteach the proper order of operations before embarking on the initial coursework. In this study, the researchers surveyed over 300 primarily nonfreshman business school students at two regional universities to determine the extent of this lack of understanding. Results show that one third of the respondents incorrectly applied the order of operations."
"3416","Using Cooperative Small Groups in Introductory Accounting Classes: A Practical Approach","Cynthia Miglietti",2002,"Journal of Education for Business","91a69ce1-8b58-3719-b254-f71969b1f3f0",NA,"Abstract Because groups or teams are commonly used in the workplace, organizations need employees who can be effective team members. In this article, the author discusses her use of cooperative small groups in an introductory accounting class and provides guidelines for their formation, orientation, and evaluation. Statistical analysis showed that the groups enhanced student achievement in the accounting class."
"3417","MBA Education in Latin America: The Case of Chile","José L Contreras Erich Spencer Ruff",2002,"Journal of Education for Business","d4a73368-745d-3982-85b9-c8b74b0edc3d",NA,"Abstract Recent economic growth in Chile has created a need for qualified business professionals who are capable of making important business decisions in an increasingly globalized and competitive environment where cultural pluralism and uncertain conditions abound. In this article, the authors discuss the MBA programs of three prominent Chilean universities that have set out to meet the demand for qualified business professionals by designing and implementing U.S.-modeled MBA programs. Their study indicates that the demand for MBA graduates probably will continue to increase and that institutions of higher learning in Chile seem to be more than willing to meet it."
"3418","Environmental Accounting Coverage in the Accounting Curriculum: A Survey of U.S. Universities and Colleges","Mehenna Yakhou Vernon P Dorweiler",2002,"Journal of Education for Business","0d4c3732-cb33-3f99-b4e5-f562bc8dac20",NA,"Abstract Environmental considerations have attracted national attention and are becoming a strategic focus at many companies. Accountants and the accounting profession have contributed much to this environmental challenge (KPMG Peat Marwick, 1996). As a consequence of this focus, schools, colleges, and universities are becoming proactive in incorporating environmental issues into the accounting curriculum. In this article, the authors provide evidence on the extent of integration of environmental issues into the undergraduate accounting curriculum at U.S. colleges and universities."
"3419","Does the Study of Business Reduce the Likelihood of Committing Insider Trading?","Kent T Saunders",2002,"Journal of Education for Business","f1920a02-6d5d-394e-bffe-5f8b10505af0",NA,"Abstract In this study, 347 students at two Christian liberal arts schools and a state university completed a survey after watching a clip from the 1987 film Wall Street. The survey was given to 347 students. Seniors were less likely to respond that they would commit insider trading than were freshmen, and students attending the Christian liberal arts schools, compared with students at the state university, were less likely to respond that they would commit insider trading."
"3420","College Students' Attitudes Toward Methods of Collecting Teaching Evaluations: In-Class Versus On-Line","Curt J Dommeyer Paul Baum Robert W Hanna",2002,"Journal of Education for Business","c6a711c0-c3d6-3eba-a4e1-d465fdcbbf32",NA,"Abstract In this study, the authors investigated college students' attitudes toward in-class and on-line methods of gathering teaching evaluations of faculty. Sixteen professors who taught two sections of the same class were randomly assigned to have one of their sections evaluated by the in-class method and the other by the on-line method. Students also completed a post-teaching-evaluation survey measuring their attitudes toward the method of evaluation used. The on-line method had a lower response rate than did the in-class method. Online respondents complained that the evaluation process may not be anonymous and that it was time consuming and involved complicated log-on procedures. Suggestions are offered for improving the on-line evaluation process."
"3421","Evidence of Teaching Anxiety Among Accounting Educators","Elsie C Ameen Daryl M Guffey Cynthia Jackson",2002,"Journal of Education for Business","a060066d-8e13-31f2-b615-5e7b8b269811",NA,"Abstract In this study, the authors investigated teaching anxiety among accounting professors in the United States. The vast majority of respondents (78%) in our study reported having experienced some type of teaching anxiety, and a substantial proportion (69%) indicated that it was a continuing problem. In addition, 38.5% of the respondents reported specific physical symptoms such as heart-rate acceleration, gastrointestinal distress, or being flushed while experiencing teaching anxiety, and 80% reported general psychological reactions such as apprehension. Occurrence of teaching anxiety was associated with academic rank, age, years of teaching experience, the nature of the institution (whether doctoral granting or not), and whether the accounting department had separate American Assembly of Collegiate Schools of Business (AACSB) accreditation."
"3422","Cooperative Goals and Constructive Controversy for Promoting Innovation in Student Groups in China","Guoquan Chen Dean Tjosvold",2002,"Journal of Education for Business","5d5069d0-f9cf-3a59-8a26-c87b326558e9",NA,"Abstract In this study, the authors used the theory of cooperation and competition to identify conditions that promote student team innovation. Through an investigation of student teams in Beijing, China, the authors found that teams with cooperative goals engaged in open-minded, constructive controversy, whereas teams with independent goals avoided open discussion. Teams with a high level of constructive controversy rated themselves as innovative and loyal."
"3423","The Environment for Professional Interaction and Relevant Practical Experience in AACSB-Accredited Accounting Programs","Barry P Arlinghaus",2002,"Journal of Education for Business","628a8967-38ff-3d47-9dcc-6ceb3043bbf6",NA,"Abstract Exposure to business issues and practices has never been more important than in today's ever-changing environment. This is explicitly recognized in the American Assembly of Collegiate Schools of Business (AACSB) standards for accounting accreditation. In this study, the author surveyed faculty members at nondoctoral-granting institutions with separate AACSB accounting accreditation to investigate which faculty activities schools are emphasizing and expecting. Results of the study indicate that, depending on their mission, schools could be placing more emphasis on faculty involvement in business and the accounting profession."
"3424","Why Students Pursue the Business Degree: A Comparison of Business Majors Across Universities","David Kim F Scott Markham Joseph D Cangelosi",2002,"Journal of Education for Business","aa1321dd-e887-38ef-9368-01aacefea1ff",NA,"Abstract In this study, the authors sought to investigate (a) which factors were most important in students' choice of a business major, (b) how well students understood their major and the business world, (c) how that understanding affected their expectations of career success, and (d) whether differences among students affected their choice of different business fields. The authors surveyed business students majoring in accounting, finance, marketing, management information systems/computer information systems (MIS/CIS), management, and general business."
"3425","Introducing International Economics to Business Majors","W Charles Sawyer Richard L Sprinkle",2002,"Journal of Education for Business","4d9c50f6-8437-3bf7-ac4d-597e6e72c46c",NA,"Abstract In this article, the authors suggest an alternative method of introducing international economics to both economics majors and non-majors. After analyzing the concepts of world production, international division of world production, population, and differences in standards of living, they introduce the idea of international trade. They suggest that instructors present U.S. states and regions as if they were hypothetical countries in the world economy. Using available data, the class also can compare U.S. states and regions with various countries in terms of total economic output, exports, and exports as a percentage of total output. Over the years, the authors have found that this is a useful device for fostering student interest in international economics."
"3426","A Collaborative Effort at Marketing the University: Detailing a Student-Centered Approach","Judith H Washburn Susan M Petroshius",2004,"Journal of Education for Business","f2fbc249-364b-3c24-8d32-740e5f37c524",NA,"In this article, the authors describe the use of an experiential team-based project in a capstone marketing management course. In the project, students worked with the university administration to develop a marketing plan for the Admissions Office's Tour Guide Program. The authors discuss why such marketing activities are important to colleges and universities and report on a successful collaboration between an academic program and a school administration in designing such a program. The authors conclude by discussing the benefits that such collaborations offer to both the students and the university."
"3427","The 2003 AACSB Accreditation Standards and Implications for Business Faculty: A Short Note","Morgan P Miles Mary F Hazeldine Linda S Munilla",2004,"Journal of Education for Business","591423c9-fd73-3fc8-bea1-51dbfc80373e",NA,"Recent initiatives by the AACSB International? The Association to Advance Collegiate Schools of Business (AACSB) have resulted in the creation of an alternative ""experimental"" process and a new set of standards to achieve reaffirmation. The experimental accreditation maintenance process is designed to achieve three outcomes: quality, continuous improvement, and better stakeholder management. The new standards were issued during January 2003, ratified on April 25, 2003, and will affect all subsequent AACSB accreditation and affirmation visits. In this article, the authors discuss (a) how these experimental processes and the new standards differ from the previous accreditation process and standards and (b) the implications for business school faculty members."
"3428","The Public Business School in Economic Development: Preferences of Chamber of Commerce Leaders","Paul Bacdayan",2002,"Journal of Education for Business","dde348b1-38ac-3bbe-9c16-bd6b69e96674",NA,"Abstract In this article, the author surveyed chambers of commerce in the New England region to investigate their opinions of the role that public business schools should play in regional economic development. Although schools typically emphasize the mission elements of research and teaching, the respondents tended to express greater interest in the capability of schools to offer technical assistance and adult/continuing education. The author offers recommendations for schools wishing to develop a meaningful involvement in economic development."
"3429","Using Graphic Organizers to Improve the Teaching of Business Statistics","Danilo Sirias",2002,"Journal of Education for Business","3e2fe023-4dc6-3ad0-b761-aa85da0d094c",NA,"Abstract In this article, the author proposes the use of one of the tools of the Theory of Constraints?referred to as the prerequisite tree?as a framework for providing structure to the development of graphic organizers used in introductory statistics courses. Even though statistics is an important course for business majors, students often do not have an easy time understanding the material. Graphic organizers could be a strategy to help students overcome their concerns. The author provides guidelines for implementation of graphic organizers in the classroom, especially in statistics."
"3430","Gratitude in Graduate MBA Attitudes: Re-Examining the Business Week Poll","Morris B Holbrook",2004,"Journal of Education for Business","d23051fc-0561-3081-8197-52fc1a678d3b",NA,"As the strategic commitment to customer orientation has penetrated all aspects of corporate life, including business education, various publications (e.g., Business Week) increasingly have been conducting polls that rank schools on criteria that include evaluations by their former students. These student evaluations reflect certain objective characteristics of the schools as well as a remaining positive or negative residual that may be attributed to gratitude or ingratitude. In this study, the author investigated how business schools would be ranked in such polls if graduates' assessments reflected the schools' objective characteristics free from the biases of gratitude or ingratitude. Results show that some schools' rankings would drop precipitously, whereas others' rankings would rise."
"3431","Comparison of Management Faculty Perspectives on Quizzing and Its Alternatives","Paul Bacdayan",2004,"Journal of Education for Business","1f27d137-47fa-3503-8eb3-a8bbcb47a5eb",NA,"In this study, the author compares the views of faculty members who give quizzes and those who do not regarding (a) the potential drawbacks of quizzing and (b) the viability of various quiz alternatives such as graded homework. The results suggest that quizzers and nonquizzers have much in common and that quizzing is simply one of a variety of potentially effective techniques for boosting student preparation. The author also presents data on typical quiz practices."
"3432","And Who Will Teach Them? An Investigation of the Logistics PhD Market","Susan L Golicic L Michelle Bobbitt Robert Frankel Steven R Clinton",2004,"Journal of Education for Business","62ee1686-3c08-3657-b2a9-fbe842a7e7d6",NA,"At a time when there is high demand for logistics/supply-chain education at the undergraduate and master's levels, there is short supply of logistics PhDs to take faculty positions. In this research, the authors used both primary and secondary research to confirm the gap between supply and demand of logistics/supply-chain scholars. Their study draws attention to this salient issue and offers suggestions as to how the discipline can monitor and manage the production of logistics/supply-chain PhDs to bridge the supply and demand gap."
"3433","Technology, Preprocessing, and Resistance—A Comparative Case Study of Intensive Classroom Teaching","Marco Adria Teresa Rose",2004,"Journal of Education for Business","b696b22b-aea0-3d36-a2f4-4bf6ab27dd57",NA,"In this article, the authors report on two international case studies that used comparable applications of information and communication technologies (ICTs) and were undertaken in comparable academic areas and levels of study. In the two cases, the authors explored faculty resistance to the use of ICTs for teaching and learning in higher education. The two cases differed in institutional context and some student characteristics. The cases were significantly similar in the codification of teaching and learning activities using ICTs. This codification is associated with an occasion for transforming the role of the instructor. The authors present potentials and pitfalls of this teaching mode."
"3434","The Eye Diagram: A New Perspective on the Project Life Cycle","Bin Jiang Daniel R Heiser",2004,"Journal of Education for Business","4020d89e-8968-3ddd-9742-33f7e2e67659",NA,"The project life cycle, a well-established concept in project management literature and education, is used to highlight the dynamic requirements placed on a typical project manager. As a project moves through the selection, planning, execution, and termination phases, the project manager and team are faced with different, vying areas of concern?including the immediate task priorities, the probable sources of conflict, and the relevant critical factors for project success. Unfortunately, traditional representations of the project life cycle emphasize accounting-oriented aspects of the life cycle that are less interesting, such as percent complete and level of effort. In this article, the authors introduce a new framework, the eye diagram, that illustrates the more substantive aspects of the life cycle concept in an intuitive and accessible format."
"3435","The Meaning of Quality: Expectations of Students in Pursuit of an MBA","Molly Inhofe Rapert Scott Smith Anne Velliquette Judith A Garretson",2004,"Journal of Education for Business","9602e7eb-c9c3-3cfb-898a-ece2427371e7",NA,"In this study, the authors combined qualitative and quantitative methods to explore the meaning of quality in students' selection and evaluation of an MBA program. Results of the study indicate that students adopt a holistic approach, placing importance on a wide variety of issues that extend beyond the classroom learning setting. The study confirms the importance of constant examination of the expectations of key stakeholders in the educational process. The authors provide a dual-method approach for such examination."
"3436","Teaching the Indirect Method of the Statement of Cash Flows in Introductory Financial Accounting: A Comprehensive, Problem-Based Approach","Daniel R Brickner Gary B Mccombs",2004,"Journal of Education for Business","6fb3b41a-fe38-3ae1-b23e-540621b59107",NA,"In this article, the authors provide an instructional resource for presenting the indirect method of the statement of cash flows (SCF) in an introductory financial accounting course. The authors focus primarily on presenting a comprehensive example that illustrates the ""why"" of SCF preparation and show how journal entries and T-accounts can be used in the analysis of the impact on net income and/or cash for each transaction in their example. This approach can be viewed as an alternative to the methods illustrated in the accounting education literature and commonly used financial accounting textbooks."
"3437","Curriculum Integration Using Enterprise Resource Planning: An Integrative Case Approach","David M Cannon Helen A Klein Lori L Koste Simha R Magal",2004,"Journal of Education for Business","6bc2950e-bd6a-32f2-8ac4-59a30d98c80d",NA,"Efforts to achieve greater curriculum integration in schools of business have included team teaching, student group projects, multidisciplinary cases, and, more recently, the use of enterprise resource planning (ERP) systems. Although these approaches are beneficial, they tend to be implemented on an ad hoc basis rather than through curriculum redesign. In this study, the authors address this limitation and describe an alternative approach that makes use of a fictional company that is simultaneously developed as a case and implemented in an ERP system. This approach offers the opportunity to achieve multidisciplinary, curriculum-wide integration."
"3438","Student Perceptions of Collaborative Learning in Operations Management Classes","Hulya Julie Yazici",2004,"Journal of Education for Business","ac0f95a5-b79d-3dc8-993a-46507e96d1a2",NA,"Given today's global work environment, business education should prepare learners not only for technical excellence but also for effective collaboration. In this article, the author describes how collaborative activities?ranging from exams to projects and role playing?enhance the understanding of operations management (OM). The author found that collaborative learning improved undergraduate business students' understanding of quantitative OM methods, developed their strategic-thinking skills, and enhanced their confidence in their critical-thinking and implementation skills. The exercises also increased students' comfort level in communicating and working with their peers and enhanced their independent learning skills."
"3439","Content Guidelines for an Undergraduate Human Resources Curriculum: Recommendations From Human Resources Professionals","Michael Z Sincoff Crystal L Owen",2004,"Journal of Education for Business","f96903d3-011b-350c-9ebc-e73e7b988325",NA,"In this study, the authors surveyed 445 human resources (HR) professionals to determine their views regarding the HR curriculum content that will lead to graduates' success in entry-level (first-job) HR positions. Ninety-eight questionnaires (22%) were returned. Respondents identified five topics?equal employment opportunity/affirmative action (EEO/AA), employee rights and responsibilities, recruitment, selection, and compensation?as most important. They considered internship experience to be more valuable than professional human resource certification and indicated that HR curricula should reflect workplace and societal trends, general business understanding, and communication and teamwork skills. For HR curriculum development, the authors suggest a ""niche"" approach that provides in-depth training in some common HR functions, along with training in communication and teamwork skills."
"3440","A Critical Incidents Approach to Outcomes Assessment","Peter Bycio Joyce S Allen",2004,"Journal of Education for Business","e6c86452-de6f-36b6-bf95-720c819c5875",NA,"Standardized questionnaires often have been used to elicit student opinions on issues regarding accreditation by the Association to Advance Collegiate Schools of Business?International (AACSB). These questionnaires require students to rate a wide range of items that may or may not be important to them. In this study, the authors supplemented these questionnaires by asking graduating business students to evaluate their university experiences by describing aspects that were especially successful and factors that needed improvement. This open-format, ""critical incidents"" approach to outcomes assessment readily generated recollections of incidents useful in guiding program change. The incidents provided additional perspective on data obtained from the College Student Experiences Questionnaire."
"3441","Using Portfolios to Improve Teaching Quality: The Case of a Small Business School","Ian Stewart",2004,"Journal of Education for Business","f0f59181-28b6-3886-ab34-a1d791d3ea15",NA,"In this study, the author applies B. K. Curry's (1992) model of organizational institutionalization to a case study involving efforts to implement course and teaching portfolios in a small business school. This article is based on the personal observations of those involved and the published literature on the subject. Both teaching and course portfolios became part of the routinized behavior and culture of the school. The author argues that course portfolios, because of their focus on student learning, can greatly enhance the development of teachers, assist in creating a culture of evidence around learning outcomes, and foster the scholarship of teaching and learning."
"3442","Back to the Future: Implementing a Broad Economic, Inquiry-Based Approach to Accounting Education","Thomas J Frecka Michael H Morris Ramachandran Ramanan",2004,"Journal of Education for Business","e73219b3-404a-3830-a3b5-162ba74c7383",NA,"Motivated by concerns about the quality of accounting education and calls for a broader, more active approach to learning by numerous accounting educators and practitioners over the past 2 decades, the authors of this article sought to provide a framework and example materials to address those issues. The framework makes use of broad, economic contracting notions to supplement the traditional decision-usefulness approach to accounting. The contracting perspective more explicitly considers the incentives of all parties to the various contracts with the entity and the information environment in which decisions are made. The approach, which can be applied with any textbook in multiple settings, supports a ""discovery"" mode of learning focusing on the methods and skills of inquiry, analysis, judgment, and decision making."
"3443","Principles Course Assessment, Accreditation, and the Depreciation of Economic Knowledge","Joanne M Doyle William C Wood",2005,"Journal of Education for Business","c9bff710-ab70-3aeb-be8f-f200035e542f",NA,"In this article, the authors report on the results of an assessment of economic knowledge among students who are entering upper level business study. Using the standardized Test of Understanding of College Economics, they found small but statistically significant effects of economic knowledge in upper level business grades. The standardized test score proved to be a statistically significant predictor even when extensive variables from student records were added to the predicting equation. However, the authors show that the standardized test score is not likely to be a cost-effective supplement for admissions decisions to upper level business study."
